日期,时间,app名称,投放渠道,账户组,账户组备注,二代,关键行为数,消耗,人均激励视频数,激励视频cpm,当日实际付费率,转化成本,激活成本,当日实际付费收入占比,次留率,3日留存率,7日留存率,修复真实7日roi_规则赔付,修复真实14日roi_规则赔付,修复真实30日roi_规则赔付,修复真实60日roi_规则赔付,账户id,计划id,当前平均出价,回旋商品名称,曝光数,曝光激活转化率,曝光注册转化率,曝光关键行为转化率,点击数,曝光点击转化率,千次展示成本,点击成本,点击转化率,激活数,点击激活转化率,回传激活数,当日回传激活数,回传激活率,回传激活成本,归因回传激活数,归因回传激活成本,重置激活率,注册数,注册率,注册成本,关键行为率,关键行为成本,归因关键行为数,归因关键行为成本,归因关键行为率2日内,重置激活归因关键行为率2日内,归因关键行为数2日内,平均实际付费收入,实际付费用户人均付费收入,预估ltv,预估roi,预估赔付roi,预估返点roi,稳定后预估roi,平均预估广告总收入,平均总收入,1日ltv,1日roi,3日ltv,3日roi,7日ltv,7日roi,10日ltv,10日roi,14日ltv,14日roi,30日roi,45日roi,60日roi,75日roi,90日roi,返点1日roi,返点3日roi,返点7日roi,返点10日roi,返点14日roi,修复真实3日roi_规则赔付,修复真实10日roi_规则赔付,修复真实45日roi_规则赔付,修复真实75日roi_规则赔付,修复真实90日roi_规则赔付,当日平均使用时长_分钟,次日留存成本,4日留存率,5日留存率,6日留存率,14日留存率,30日留存率,45日留存率,60日留存率,75日留存率,90日留存率,激活数性别分布,激活数年龄分布,新建计划数,有在投计划账户数,7日内回传付费单次成本,当日实际付费单次成本,3日内实际付费单次成本,7日内实际付费单次成本,运营负责人,节假日判断,星期,转化类型,修复真实1日roi_规则赔付
20260416,24:00,点点穿书,头条,星广通投4,通投-高出价-UBA-LL,,9,383.12,2.67,239,21.05%,42.57,6.72,81.19%,0%,0%,0%,0%,0%,0%,0%,"	1860694774984775",,50,被病娇囚禁后：我混成了团宠,20939,0.27%,0.07%,0.04%,193,0.92%,18.3,1.99,4.66%,57,29.534%,53,53,92.983%,7.23,51,7.51,26.32%,14,24.56%,27.37,15.79%,42.57,6,63.85,0%,0%,6,2.75,13.05,3.36,49.96%,49.96%,50.71%,42.54%,0.64,3.39,3.36,49.99%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,50.74%,0%,0%,0%,0%,0%,0%,0%,0%,0%,60.96,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""52.63%"", ""男"": ""43.86%"", ""未知"": ""3.51%""}","{""未知"": ""5.26%"", ""12-18岁"": ""5.26%"", ""18-25岁"": ""77.19%"", ""25-40岁"": ""12.28%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,15.96,0,0,兰兰,工作日,周四,关键行为,54.69%
20260416,24:00,点点穿书,头条,代理通投28,短笛-通投-gogo,,9,376.5,1.63,321,16.42%,41.83,5.62,84.98%,0%,0%,0%,0%,0%,0%,0%,"	1854381526538371",,54.53,被病娇囚禁后：我混成了团宠,7265,0.92%,0.19%,0.12%,119,1.64%,51.82,3.16,7.56%,67,56.303%,63,63,94.030%,5.98,62,6.07,10.45%,14,20.90%,26.89,13.43%,41.83,7,53.79,0%,0%,7,2.96,18.02,3.45,61.47%,61.47%,60.57%,47.14%,0.52,3.48,3.45,61.46%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,60.56%,0%,0%,0%,0%,0%,0%,0%,0%,0%,48.36,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""11.94%"", ""男"": ""80.60%"", ""未知"": ""7.46%""}","{""未知"": ""7.46%"", ""12-18岁"": ""7.46%"", ""18-25岁"": ""47.76%"", ""25-40岁"": ""34.33%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""2.99%""}",0,1,0,15.69,0,0,韩孟伶,工作日,周四,关键行为,65.28%
20260416,24:00,点点穿书,快手,代理站内47,汇创-聚广-gogo,,13,361.62,5.96,128,14.47%,27.82,4.76,64.02%,0%,0%,0%,0%,0%,0%,0%,99064866,,24,,82084,0.09%,0.03%,0.02%,1463,1.78%,4.41,0.25,0.89%,76,5.195%,68,68,89.474%,5.32,68,5.32,30.26%,24,31.58%,15.07,17.11%,27.82,12,30.13,0%,0%,12,1.36,9.38,2.09,44.00%,44.00%,46.56%,51.00%,0.76,2.12,2.09,43.91%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,46.47%,0%,0%,0%,0%,0%,0%,0%,0%,0%,40.71,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""89.47%"", ""男"": ""7.89%"", ""未知"": ""2.63%""}","{""未知"": ""1.32%"", ""12-18岁"": ""43.42%"", ""18-25岁"": ""52.63%"", ""25-40岁"": ""2.63%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,13.39,0,0,韩孟伶,工作日,周四,关键行为,50.08%
20260416,24:00,点点穿书,头条,代理站内16,汇创-站内-gogo,,5,347.01,1.2,170,24.00%,69.4,13.88,91.97%,0%,0%,0%,0%,0%,0%,0%,"	1854983085326408",,60,被病娇囚禁后：我混成了团宠,23144,0.11%,0.03%,0.02%,268,1.16%,14.99,1.29,1.87%,25,9.328%,23,23,92.000%,15.09,23,15.09,24.00%,7,28.00%,49.57,20.00%,69.4,4,86.75,0%,0%,4,2.33,9.71,2.51,18.06%,18.06%,17.97%,20.89%,0.2,2.53,2.5,18.05%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,17.96%,0%,0%,0%,0%,0%,0%,0%,0%,0%,51.02,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""64.00%"", ""男"": ""36.00%"", ""未知"": ""0.00%""}","{""未知"": ""4.00%"", ""12-18岁"": ""8.00%"", ""18-25岁"": ""68.00%"", ""25-40岁"": ""16.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""4.00%""}",0,1,0,31.55,0,0,韩孟伶,工作日,周四,关键行为,19.35%
20260416,24:00,点点穿书,头条,代理站内15,星广-短笛-gogo,,10,345.79,5.17,145,29.79%,34.58,7.36,79.81%,0%,0%,0%,0%,0%,0%,0%,"	1852910213225879",,52.85,被病娇囚禁后：我混成了团宠,18029,0.26%,0.07%,0.06%,180,1.00%,19.18,1.92,5.56%,47,26.111%,45,45,95.745%,7.68,43,8.04,23.40%,13,27.66%,26.6,21.28%,34.58,8,43.22,0%,0%,8,2.96,9.94,3.68,50.06%,50.06%,49.33%,32.83%,0.75,3.71,3.68,50.01%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,49.28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,68.72,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""61.70%"", ""男"": ""36.17%"", ""未知"": ""2.13%""}","{""未知"": ""4.26%"", ""12-18岁"": ""19.15%"", ""18-25岁"": ""70.21%"", ""25-40岁"": ""6.38%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,13.83,0,0,韩孟伶,工作日,周四,关键行为,53.12%
20260416,24:00,点点穿书,头条,星广站内30,站内-大任务-LL,,8,337.01,2.27,256,24.24%,42.13,10.21,91.07%,0%,0%,0%,0%,0%,0%,0%,"	1860694377165162",,50,被病娇囚禁后：我混成了团宠,30382,0.11%,0.03%,0.03%,290,0.95%,11.09,1.16,2.76%,33,11.379%,27,27,81.818%,12.48,26,12.96,15.15%,9,27.27%,37.45,24.24%,42.13,7,48.14,0%,0%,7,5.93,24.45,6.48,63.47%,63.47%,64.43%,53.48%,0.58,6.51,6.48,63.46%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,64.41%,0%,0%,0%,0%,0%,0%,0%,0%,0%,44.83,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""21.21%"", ""男"": ""75.76%"", ""未知"": ""3.03%""}","{""未知"": ""6.06%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""72.73%"", ""25-40岁"": ""18.18%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""3.03%""}",0,1,0,12.04,0,0,兰兰,工作日,周四,关键行为,69.42%
20260416,24:00,点点穿书,头条,星广通投43,付费次数-gogo,,7,289.33,1.44,116,18.52%,41.33,10.72,97.89%,0%,0%,0%,0%,0%,0%,0%,"	1859266951083331",,90,被病娇囚禁后：我混成了团宠,55296,0.05%,0.01%,0.01%,3445,6.23%,5.23,0.08,0.20%,27,0.784%,19,19,70.370%,15.23,18,16.07,33.33%,7,25.93%,41.33,25.93%,41.33,5,57.87,0%,0%,5,7.78,41.99,7.92,73.87%,73.87%,74.98%,33.93%,0.17,7.94,7.91,73.86%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,74.97%,0%,0%,0%,0%,0%,0%,0%,0%,0%,58.31,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""70.37%"", ""男"": ""25.93%"", ""未知"": ""3.70%""}","{""未知"": ""3.70%"", ""12-18岁"": ""14.81%"", ""18-25岁"": ""81.48%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",4,1,0,24.11,0,0,韩孟伶,工作日,周四,付费,80.80%
20260416,24:00,点点穿书,头条,星广通投11,高价-uba-gogo,,0,266.63,0.21,80,10.53%,0,14.03,96.81%,0%,0%,0%,0%,0%,0%,0%,"	1862597347941643",,120,被病娇囚禁后：我混成了团宠,30203,0.06%,0.01%,0.00%,2520,8.34%,8.83,0.11,0.00%,19,0.754%,11,12,57.895%,24.24,12,22.22,31.58%,2,10.53%,133.32,0.00%,0,0,0,0%,0%,0,0.51,4.87,0.5,3.58%,3.58%,3.64%,0%,0.02,0.53,0.5,3.58%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,3.63%,0%,0%,0%,0%,0%,0%,0%,0%,0%,8.89,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""78.95%"", ""男"": ""15.79%"", ""未知"": ""5.26%""}","{""未知"": ""5.26%"", ""12-18岁"": ""10.53%"", ""18-25岁"": ""73.68%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""10.53%""}",2,1,0,133.32,0,0,韩孟伶,工作日,周四,关键行为,3.92%
20260416,24:00,点点穿书,头条,代理通投74,天擎-uba-gogo,,6,261.7,10.63,101,25.00%,43.62,10.9,71.35%,0%,0%,0%,0%,0%,0%,0%,"	1860085923151113",,58,被病娇囚禁后：我混成了团宠,10943,0.22%,0.05%,0.05%,237,2.17%,23.91,1.1,2.53%,24,10.127%,22,22,91.667%,11.9,22,11.9,20.83%,6,25.00%,43.62,25.00%,43.62,6,43.62,0%,0%,6,2.67,10.67,3.71,34.03%,34.03%,33.54%,25.59%,1.07,3.74,3.72,34.10%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,33.61%,0%,0%,0%,0%,0%,0%,0%,0%,0%,109.35,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""50.00%"", ""男"": ""50.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""25.00%"", ""18-25岁"": ""75.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,16.36,0,0,韩孟伶,工作日,周四,关键行为,36.22%
20260416,24:00,点点穿书,头条,代理站内15,星广-短笛-gogo,,4,205.31,2.94,321,12.50%,51.33,6.42,73.58%,0%,0%,0%,0%,0%,0%,0%,"	1854381522837508",,50.27,被病娇囚禁后：我混成了团宠,5220,0.61%,0.08%,0.08%,67,1.28%,39.33,3.06,5.97%,32,47.761%,30,30,93.750%,6.84,30,6.84,12.50%,4,12.50%,51.33,12.50%,51.33,4,51.33,0%,0%,4,2.63,21.02,3.54,55.24%,55.24%,54.44%,56.39%,0.94,3.57,3.57,55.64%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,54.83%,0%,0%,0%,0%,0%,0%,0%,0%,0%,59.67,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""28.13%"", ""男"": ""68.75%"", ""未知"": ""3.13%""}","{""未知"": ""3.13%"", ""12-18岁"": ""6.25%"", ""18-25岁"": ""75.00%"", ""25-40岁"": ""15.63%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,20.53,0,0,韩孟伶,工作日,周四,关键行为,59.10%
20260416,24:00,点点穿书,小红书,站内5,简单投3-gogo,,0,188.36,7.5,254,5.56%,94.18,10.46,12.19%,0%,0%,0%,0%,0%,0%,0%,9396507,,0,,3817,0.47%,0.00%,0.00%,686,17.97%,49.35,0.27,0.29%,18,2.624%,0,2,0.000%,0,2,94.18,33.33%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0.27,4.77,2.15,20.53%,20.53%,22.58%,0%,1.91,2.18,2.15,20.54%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,22.59%,0%,0%,0%,0%,0%,0%,0%,0%,0%,45.48,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""88.89%"", ""男"": ""5.56%"", ""未知"": ""5.56%""}","{""未知"": ""5.56%"", ""12-18岁"": ""44.44%"", ""18-25岁"": ""50.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,188.36,0,0,韩孟伶,工作日,周四,激活,24.35%
20260416,24:00,点点穿书,头条,星广通投33,uba-v2-LL,,3,163.57,3.71,161,19.05%,54.52,7.79,76.75%,0%,0%,0%,0%,0%,0%,0%,"	1861066868671879",,55,被病娇囚禁后：我混成了团宠,9969,0.21%,0.05%,0.03%,155,1.55%,16.41,1.06,1.94%,21,13.548%,18,18,85.714%,9.09,18,9.09,14.29%,5,23.81%,32.71,14.29%,54.52,2,81.79,0%,0%,2,1.97,10.34,2.54,32.59%,32.59%,33.08%,32.31%,0.6,2.57,2.54,32.64%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,33.13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,48.41,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""38.10%"", ""男"": ""61.90%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""23.81%"", ""18-25岁"": ""57.14%"", ""25-40岁"": ""19.05%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,27.26,0,0,兰兰,工作日,周四,关键行为,35.70%
